Frame Number,Total non-masked faces,Total masked faces,Non-masked Face ROIs,Masked Face ROIs
429,3,2,"235,115,47,52;363,56,41,44;146,91,44,46","326,41,33,39;379,80,37,48"
430,3,2,"234,115,48,51;363,57,41,43;146,91,44,46","326,42,34,38;379,79,38,48"
431,3,2,"234,115,48,51;363,57,41,43;146,91,44,46","326,42,34,38;378,79,38,48"
432,3,2,"234,114,47,51;363,57,41,43;146,92,44,46","326,42,34,38;378,79,39,48"
433,3,2,"233,114,47,51;363,57,41,43;146,93,44,46","326,42,35,39;379,79,38,48"
434,4,2,"172,76,40,44;233,114,47,51;363,57,41,43;147,93,44,46","327,42,34,40;379,79,38,48"
435,4,2,"173,76,39,43;233,114,47,51;363,57,41,43;147,93,44,47","327,43,35,40;378,79,38,47"
436,4,2,"173,76,40,43;233,114,46,51;363,57,41,44;147,94,44,46","327,43,36,40;378,78,38,48"
437,4,2,"173,76,40,43;232,113,47,51;363,57,42,44;147,94,45,47","327,43,36,39;378,78,38,48"
438,4,2,"173,76,40,43;232,113,46,51;363,57,42,44;148,95,44,47","328,43,36,40;378,78,39,47"
439,4,1,"173,75,40,44;231,112,48,52;363,58,42,43;147,95,45,47","378,78,38,48"
440,4,1,"174,75,40,44;230,112,47,51;363,59,42,45;148,95,44,47","378,78,38,47"
441,4,1,"173,74,41,45;229,111,47,52;363,59,43,46;148,95,44,47","378,77,38,48"
442,4,1,"173,74,41,44;228,111,48,52;363,59,43,47;148,95,45,47","378,78,38,47"
443,5,1,"24,43,35,40;173,73,41,45;228,111,47,52;363,60,43,46;149,96,44,47","378,78,38,47"
444,5,1,"329,44,35,40;174,73,41,45;228,111,47,51;363,60,43,47;148,96,45,46","378,78,38,47"
445,5,1,"329,45,35,39;174,72,41,46;227,111,47,52;376,57,39,46;149,96,44,46","378,79,38,46"
446,5,1,"329,45,36,40;174,72,41,45;226,111,48,52;369,60,41,47;149,96,44,46","377,79,39,46"
447,5,1,"330,45,35,40;174,72,41,45;226,112,48,51;366,61,42,48;149,96,44,46","377,79,39,47"
448,4,1,"174,71,41,45;226,112,47,52;365,61,43,50;149,96,43,45","377,79,39,47"
449,4,1,"174,70,41,46;225,112,48,52;365,62,43,49;149,96,43,44","377,80,39,47"
450,4,1,"174,70,41,46;224,113,48,52;364,62,44,49;151,96,43,45","377,80,39,47"
451,4,1,"174,70,41,46;224,114,47,51;365,62,43,49;152,96,43,45","377,80,39,47"
452,4,1,"174,70,41,46;224,114,47,51;365,62,43,49;152,95,42,45","377,80,39,48"
453,5,1,"23,45,35,40;174,70,41,46;223,114,47,52;365,63,44,49;152,95,43,46","376,81,40,48"
454,5,1,"23,45,35,41;174,70,41,45;222,115,48,52;365,63,44,48;152,95,43,45","376,81,40,49"
455,5,1,"23,45,34,40;175,70,41,46;222,115,47,52;366,63,43,48;153,95,42,45","376,81,40,49"
456,5,1,"23,45,34,40;173,70,43,48;222,115,47,52;366,63,43,48;153,94,43,46","376,82,40,49"
457,5,1,"23,46,34,40;173,70,42,47;222,115,47,52;366,63,43,47;153,94,41,45","376,82,40,50"
458,5,1,"22,45,35,40;173,70,42,46;222,116,47,52;367,63,42,46;153,93,42,45","375,82,41,50"
459,4,1,"22,45,35,40;173,70,42,45;220,118,48,53;153,93,42,45","375,83,41,50"
460,4,1,"22,45,35,40;174,71,41,45;218,120,49,54;155,93,42,46","371,69,41,48"
461,3,1,"22,45,35,40;173,71,42,46;154,93,42,45","369,64,41,47"
462,3,1,"22,46,35,39;172,72,43,47;154,92,41,45","369,63,40,45"
463,3,1,"22,46,35,40;172,71,43,48;154,91,41,45","369,62,40,45"
464,3,2,"22,46,35,40;171,73,44,48;155,91,41,46","376,85,40,48;369,62,41,44"
465,3,2,"22,46,35,40;171,73,44,49;155,91,42,45","376,86,40,47;370,62,40,44"
466,2,2,"22,46,35,40;155,91,41,45","376,86,40,47;370,62,40,44"
467,2,2,"22,46,35,40;155,91,41,45","375,86,41,47;370,61,41,44"
468,2,2,"21,45,35,41;155,90,42,46","375,85,41,48;370,61,41,44"
469,2,2,"21,45,36,41;154,89,43,47","375,85,41,48;370,62,41,44"
470,2,2,"22,45,35,41;154,90,43,46","375,86,41,47;370,62,41,44"
471,2,2,"22,45,35,41;154,89,44,47","375,86,41,48;371,61,40,44"
472,2,1,"22,45,35,40;154,89,44,48","371,61,41,44"
473,2,1,"21,45,36,40;154,89,44,48","371,61,41,44"
474,2,1,"21,44,36,41;155,90,43,48","371,61,41,43"
475,2,1,"21,44,36,41;155,91,44,47","371,60,40,44"
476,2,2,"21,44,36,41;155,91,44,48","374,85,42,48;371,60,41,44"
477,2,2,"21,44,36,40;155,91,44,48","374,85,42,48;371,60,41,44"
478,2,2,"21,44,36,40;155,91,44,48","374,85,42,48;371,60,41,44"
479,2,2,"21,43,36,41;155,92,44,48","374,86,42,48;371,60,41,45"
480,3,2,"176,52,42,44;21,44,36,41;155,92,44,48","374,85,42,49;371,59,41,45"
481,3,2,"177,52,41,43;21,43,36,42;155,93,44,48","374,85,42,49;371,59,41,45"
482,3,2,"177,52,41,44;21,43,36,42;155,93,44,48","373,84,43,50;371,59,41,45"
483,3,2,"177,52,42,45;21,43,36,42;155,93,44,48","373,84,43,49;371,58,41,45"
484,3,1,"176,52,42,45;21,43,36,41;155,94,44,48","371,58,41,46"
485,3,1,"176,52,42,45;21,43,36,41;155,94,44,48","370,59,42,45"
486,3,1,"176,52,42,45;21,42,35,42;155,95,44,48","370,58,42,46"
487,3,1,"176,52,43,45;21,42,35,42;155,96,44,47","370,58,42,47"
488,2,1,"21,42,35,42;154,96,45,48","370,58,42,46"
489,2,1,"20,42,36,42;154,96,45,48","370,57,42,45"
490,2,1,"20,42,36,41;154,97,45,48","370,57,41,45"
491,2,1,"20,42,36,41;154,97,45,48","370,58,41,44"
492,1,1,"154,97,45,49","370,58,41,44"
493,2,1,"154,51,37,40;153,98,45,48","370,58,41,44"
494,2,1,"154,51,37,40;153,98,45,49","370,59,41,43"
495,2,1,"154,50,37,41;152,98,46,49","371,58,40,44"
496,2,1,"154,50,37,40;152,98,46,49","370,59,41,44"
497,2,1,"154,50,36,40;152,98,46,50","370,59,41,44"
498,2,1,"162,76,52,60;152,99,46,49","370,60,41,44"
499,2,1,"162,75,52,61;151,99,47,50","370,60,41,45"
500,2,2,"163,74,52,61;151,99,47,50","366,80,45,49;370,60,41,45"
501,2,1,"166,75,49,56;151,99,46,50","365,81,45,49"
502,2,1,"164,74,50,59;151,99,46,50","364,81,46,50"
503,2,1,"163,74,52,60;151,99,46,50","364,81,45,50"
504,3,1,"30,53,38,40;164,73,52,61;151,99,46,50","364,81,46,50"
505,3,1,"30,53,38,39;164,72,52,62;150,99,47,50","364,81,45,50"
506,2,2,"166,72,50,58;150,99,47,50","370,63,42,45;363,81,46,50"
507,2,2,"168,73,48,55;150,98,46,51","370,63,42,45;363,82,45,49"
508,2,2,"169,73,46,52;150,98,46,51","370,63,42,45;363,83,45,49"
509,2,2,"170,74,45,50;150,98,46,50","370,64,42,45;362,83,45,50"
510,2,1,"170,74,45,49;150,98,46,50","362,84,45,49"
511,2,2,"170,73,45,49;149,97,47,51","152,48,39,43;361,84,46,49"
512,2,1,"171,73,44,48;149,97,47,51","361,84,45,49"
513,2,1,"172,74,43,47;149,97,47,51","361,85,44,49"
514,2,1,"172,74,44,47;149,97,47,51","360,85,45,49"
515,2,1,"173,74,42,47;150,97,46,51","360,85,45,50"
516,2,1,"173,74,43,47;150,97,46,51","359,86,46,50"
517,2,1,"173,74,43,47;150,97,46,50","359,87,45,50"
518,2,1,"173,74,43,47;150,96,46,51","359,87,45,50"
519,2,1,"173,74,43,47;150,96,46,51","358,88,45,50"
520,2,1,"173,74,43,47;150,95,46,51","358,88,45,50"
521,2,1,"173,74,43,47;150,95,46,50","357,89,45,49"
522,2,1,"173,74,44,47;150,95,46,50","356,89,46,50"
523,2,2,"173,75,43,47;150,95,47,51","369,66,42,45;356,89,45,50"
524,2,2,"173,76,43,47;150,95,47,51","368,66,43,45;355,89,46,50"
525,2,2,"173,76,44,48;150,95,47,50","368,65,43,46;354,89,46,50"
526,2,2,"173,77,44,47;151,95,46,50","368,65,43,45;353,89,46,50"
527,2,2,"171,77,45,51;151,95,46,50","368,65,43,46;353,89,46,51"
528,2,2,"170,77,46,53;151,96,47,50","367,64,43,46;352,89,46,51"
529,2,2,"171,77,46,52;151,96,46,50","368,64,42,45;352,90,46,50"
530,2,2,"169,78,47,54;151,96,46,50","368,64,42,45;351,90,46,50"
531,2,2,"171,78,46,52;151,96,46,50","367,65,43,45;350,89,46,51"
532,2,2,"172,78,46,52;151,97,46,49","367,65,43,47;350,90,46,50"
533,2,2,"172,79,46,51;151,97,46,49","366,65,44,47;349,89,46,51"
534,2,2,"170,81,47,53;151,97,46,50","366,64,44,47;348,89,46,51"
535,2,2,"171,81,47,52;152,98,46,49","367,63,43,47;347,89,46,50"
536,2,2,"172,81,46,51;152,99,46,49","367,63,43,47;346,89,47,50"
537,2,2,"173,82,45,52;152,99,46,49","367,63,43,47;346,89,46,50"
538,2,2,"172,83,46,51;152,100,46,49","367,63,43,46;345,88,46,50"
539,2,2,"172,83,46,53;152,100,46,49","367,62,43,47;345,88,46,50"
540,2,2,"171,83,47,54;152,101,46,49","367,62,43,46;345,88,46,50"
541,2,2,"172,83,47,54;152,101,46,50","368,62,42,46;345,88,45,50"
542,2,2,"172,83,47,53;152,102,46,49","368,62,42,45;344,88,46,50"
543,1,4,"153,103,46,49","179,54,43,46;184,128,51,57;368,61,42,46;344,88,45,50"
544,2,4,"25,49,39,41;153,102,45,50","179,54,44,46;183,127,52,58;368,61,42,46;343,88,46,49"
545,2,4,"25,49,38,40;153,103,45,49","180,54,43,46;183,126,52,59;368,61,42,45;343,88,45,49"
546,2,4,"25,49,38,40;152,104,46,49","179,54,44,47;182,126,52,58;368,61,42,45;342,87,46,50"
547,2,4,"177,83,44,49;153,104,46,50","180,54,43,47;181,126,53,58;368,61,42,45;342,87,45,50"
548,2,4,"178,84,43,48;153,105,46,50","180,54,44,47;180,126,53,59;368,60,42,46;342,87,45,50"
549,2,4,"179,84,43,47;154,105,46,50","180,55,44,46;180,125,53,59;368,60,42,46;341,87,46,49"
550,2,3,"179,84,43,47;154,106,46,50","180,125,52,59;368,60,42,45;341,86,45,50"
551,2,3,"180,84,42,46;154,106,46,50","179,126,53,58;368,60,42,45;340,86,46,50"
552,2,3,"180,84,43,46;154,106,46,50","179,127,52,57;368,60,42,45;340,85,46,51"
553,2,3,"180,83,43,46;154,106,46,49","179,127,52,57;368,60,42,45;339,85,46,51"
554,2,3,"180,83,43,47;155,106,45,50","178,128,52,56;368,59,42,46;339,85,46,50"
555,2,3,"180,83,43,46;155,105,46,50","178,129,52,56;367,59,43,47;339,85,46,50"
556,3,4,"24,52,39,41;181,82,43,47;156,105,45,50","181,56,45,48;178,129,51,56;367,59,43,47;339,85,45,50"
557,3,3,"24,52,39,41;181,82,43,47;156,105,45,50","178,129,52,57;367,59,43,46;339,85,45,50"
558,3,3,"24,53,40,41;181,82,43,46;156,105,46,49","177,130,52,56;367,59,43,46;338,84,46,51"
559,2,3,"181,81,43,47;156,104,46,50","177,129,51,55;367,59,43,46;338,84,46,51"
560,2,3,"181,81,43,47;156,104,46,50","176,130,51,56;368,60,42,45;337,85,46,51"
561,2,3,"181,80,44,47;157,104,46,50","176,131,50,55;367,60,43,46;337,84,46,51"
562,2,3,"181,80,43,46;157,105,45,49","176,131,50,55;367,60,42,46;337,84,46,50"
563,2,3,"181,79,44,48;157,104,46,50","175,132,50,55;368,60,42,46;337,84,46,50"
564,2,3,"181,79,44,48;158,104,45,49","174,132,51,56;368,61,42,45;336,85,46,50"
565,2,3,"181,78,44,48;158,104,45,49","174,133,50,56;368,61,42,46;336,85,46,50"
566,2,3,"181,79,44,47;157,104,46,49","174,134,49,53;367,61,42,46;335,86,46,49"
567,3,3,"335,43,37,41;181,79,44,47;158,103,46,49","173,134,49,53;368,62,41,45;335,86,46,50"
568,3,3,"335,44,37,40;181,78,44,47;159,103,46,49","172,135,50,54;368,62,41,46;335,86,46,50"
569,3,3,"335,44,37,40;181,78,44,47;159,102,46,50","172,136,49,54;368,63,41,45;334,87,47,50"
570,3,3,"336,44,36,40;180,77,44,49;159,102,46,50","171,137,49,53;367,63,42,46;334,87,46,51"
571,3,3,"336,45,36,39;180,77,45,48;159,102,46,49","171,138,48,53;368,63,41,46;333,88,47,50"
572,3,3,"336,44,36,41;179,77,46,50;159,101,46,50","170,138,49,53;367,63,42,46;333,88,47,50"
573,3,3,"336,44,37,41;178,78,47,51;159,101,46,50","169,138,49,54;368,64,41,45;333,88,46,50"
574,3,3,"336,44,37,41;179,78,46,50;159,101,46,49","169,138,49,55;368,64,41,46;333,88,46,50"
575,3,3,"336,45,37,41;173,78,51,56;159,101,47,50","168,138,50,56;368,65,42,45;333,89,46,50"
576,2,3,"171,77,52,60;159,101,46,49","167,137,51,57;368,65,42,45;332,90,46,50"
577,2,3,"169,76,55,63;159,101,47,50","166,137,51,58;368,66,42,45;332,90,46,51"
578,2,3,"173,75,53,61;159,101,47,49","165,137,52,58;367,66,42,46;332,90,46,51"
579,2,3,"174,75,52,60;159,101,47,49","164,137,52,59;368,66,42,46;332,91,46,50"
580,3,3,"337,47,36,39;174,75,51,59;159,101,47,50","163,137,53,59;368,66,42,45;331,91,47,51"
581,3,3,"337,46,36,39;175,76,50,58;159,101,47,49","163,137,52,59;368,66,42,45;331,92,46,50"
582,2,3,"173,77,51,58;159,101,47,49","161,136,53,60;368,66,42,45;331,92,46,51"
583,2,3,"174,78,50,57;159,101,47,50","160,136,53,60;368,66,42,45;331,93,46,50"
584,2,3,"173,78,50,58;159,102,47,49","159,136,53,60;368,66,42,45;331,93,46,50"
585,2,3,"172,78,51,59;159,102,47,50","159,136,53,59;368,66,42,45;331,93,46,51"
586,2,3,"172,78,51,59;159,103,47,49","158,135,53,60;368,66,42,45;331,93,46,51"
587,2,3,"173,79,50,59;159,103,46,49","158,135,52,59;368,66,42,45;330,94,47,50"
588,2,3,"173,80,50,58;159,103,46,49","160,135,51,58;369,66,42,45;330,94,46,50"
589,2,3,"173,81,50,58;159,104,47,50","158,135,51,58;369,66,42,45;330,94,46,51"
590,2,3,"174,82,49,57;159,104,46,49","157,135,52,57;369,66,42,45;330,94,46,51"
591,2,4,"174,83,49,56;158,105,47,50","193,55,43,46;156,134,52,57;369,66,42,45;330,94,46,51"
592,1,4,"172,83,50,59","193,55,43,46;155,134,52,56;368,66,43,46;330,94,46,50"
593,1,4,"174,84,49,57","193,54,44,47;155,133,51,56;368,66,43,46;330,94,46,50"
594,1,4,"172,84,51,59","193,54,44,47;154,133,51,55;368,65,43,46;330,94,45,50"
595,1,4,"173,85,50,58","193,54,44,47;152,132,52,56;369,66,42,45;329,94,46,50"
596,1,4,"171,86,51,59","193,54,44,47;152,131,52,57;369,65,42,46;329,95,46,50"
597,1,4,"173,87,50,57","193,54,44,47;152,129,52,58;368,65,43,45;329,94,46,51"
598,1,4,"173,88,49,57","193,54,44,47;151,129,53,57;368,65,43,45;329,94,46,51"
599,1,4,"173,88,49,56","193,54,44,47;151,128,52,58;368,65,42,45;329,94,46,51"
600,1,4,"173,89,49,55","193,54,45,47;150,128,52,57;368,64,42,46;328,94,47,51"
601,1,4,"173,89,49,55","193,54,45,47;149,127,53,58;367,64,43,46;327,95,47,51"
602,1,4,"174,90,48,54","193,54,45,47;149,127,52,57;367,64,42,46;327,94,47,52"
603,1,4,"172,89,50,56","194,54,44,47;148,126,52,58;367,64,42,45;327,94,47,51"
604,1,4,"171,89,50,57","194,54,44,46;147,126,53,58;367,63,42,46;326,94,48,51"
605,1,4,"170,90,51,57","194,54,44,46;146,126,53,58;367,63,42,46;326,94,47,51"
606,1,4,"170,91,51,57","194,54,44,46;146,126,52,58;366,63,42,46;326,93,47,51"
607,1,4,"170,90,51,57","194,54,43,46;145,125,53,58;366,63,42,45;326,93,46,51"
608,1,4,"171,90,50,56","194,55,43,46;144,125,53,59;366,63,42,45;325,93,47,51"
609,1,4,"171,89,50,56","194,55,43,46;144,125,53,59;365,62,43,46;325,93,47,50"
610,1,4,"170,89,50,56","194,55,43,46;144,126,53,59;365,62,42,46;325,92,46,51"
611,1,4,"170,89,50,56","193,54,44,47;143,127,54,60;365,62,42,46;325,92,46,51"
612,1,4,"170,89,50,56","193,55,44,46;142,128,54,60;364,62,42,46;324,92,46,50"
613,1,4,"170,89,49,56","193,56,44,46;142,129,54,60;364,62,42,46;324,92,46,50"
614,1,4,"170,89,49,55","193,56,44,46;142,128,54,60;364,62,42,46;323,91,47,51"
615,1,4,"169,89,50,55","193,56,44,46;142,129,53,60;364,62,41,46;323,91,46,50"
616,1,4,"169,89,50,56","193,57,44,46;141,130,53,60;363,61,42,47;323,91,46,51"
617,1,4,"169,89,50,55","193,57,44,46;139,131,54,59;362,61,43,47;322,90,47,52"
618,1,4,"169,89,49,55","193,57,44,46;139,133,53,58;362,61,42,48;322,90,46,52"
619,1,4,"169,88,49,55","193,58,44,45;138,133,53,58;362,62,42,47;321,90,47,52"
620,1,4,"169,88,49,54","193,58,44,46;139,133,53,58;361,62,43,47;321,90,47,52"
621,1,4,"169,87,49,55","193,57,44,47;139,134,52,58;361,62,42,47;321,90,47,51"
622,2,4,"151,53,36,40;169,87,49,54","193,58,44,46;138,134,53,58;360,62,43,47;320,90,47,51"
623,2,4,"150,53,38,40;169,86,49,55","193,58,43,46;138,134,52,57;360,63,42,46;320,90,47,51"
624,3,4,"154,107,44,46;150,53,38,40;169,86,49,55","194,59,43,46;138,135,52,58;360,63,42,47;319,90,47,51"
625,2,4,"151,108,48,50;169,85,49,55","194,60,43,46;137,136,53,58;360,64,41,46;319,90,47,51"
626,2,4,"149,107,51,54;169,85,49,54","194,60,43,46;137,135,52,59;359,64,42,46;319,91,47,50"
627,2,4,"149,106,51,55;169,85,49,54","194,61,43,45;137,136,52,59;359,65,42,46;318,91,47,51"
628,2,4,"150,105,50,53;169,84,49,54","193,60,43,46;136,136,53,59;359,65,41,46;317,92,48,52"
629,2,3,"150,104,50,53;168,84,50,56","194,61,43,46;135,135,53,59;358,66,42,45"
630,2,3,"150,105,50,52;169,83,49,55","194,62,43,45;135,135,53,59;358,66,41,46"
631,2,3,"150,105,50,53;169,83,49,54","194,62,43,46;135,136,53,58;357,67,42,46"
632,2,3,"150,105,50,52;169,83,49,54","194,62,43,46;134,135,53,60;357,67,42,46"
633,2,3,"149,106,51,53;168,83,49,54","194,63,43,45;133,135,54,60;356,68,43,46"
634,2,3,"149,105,51,54;168,83,49,55","194,63,43,45;132,135,54,60;356,68,42,46"
635,2,3,"149,105,51,54;169,83,49,55","194,63,43,45;133,135,53,61;356,68,42,46"
636,2,3,"149,105,51,55;169,83,49,54","194,64,42,44;132,134,53,61;355,69,42,45"
637,2,3,"149,106,51,54;169,83,50,54","194,64,42,44;132,134,53,61;355,69,42,46"
638,2,3,"149,105,51,54;170,83,49,54","194,64,42,44;131,134,54,61;354,70,42,45"
639,2,3,"150,105,50,53;169,82,49,54","193,64,42,44;131,135,53,60;354,70,42,46"
640,2,3,"150,106,50,51;169,82,49,55","193,64,42,44;130,134,53,60;353,70,42,46"
641,2,3,"149,107,50,52;170,82,49,55","194,63,42,45;130,133,53,61;353,70,42,46"
642,2,3,"148,107,51,54;170,83,49,53","193,63,43,45;129,133,53,60;352,70,42,46"
643,2,3,"147,107,52,54;170,83,49,53","193,63,42,45;129,132,52,59;352,71,42,45"
644,2,2,"148,107,51,53;170,83,49,53","193,62,42,45;351,71,42,46"
645,2,2,"150,107,49,52;171,83,48,53","193,62,42,45;350,71,42,46"
646,2,2,"150,108,49,52;170,84,48,54","193,61,42,45;348,70,44,48"
647,2,2,"151,109,48,52;170,85,49,53","193,60,42,45;349,70,43,47"
648,2,3,"151,109,48,52;171,86,48,53","124,129,54,60;193,61,42,45;348,70,44,47"
649,2,3,"151,110,47,51;171,86,48,53","123,128,54,60;193,60,42,45;348,70,43,47"
650,1,3,"171,87,48,52","122,127,55,61;193,60,43,45;348,70,42,46"
651,1,3,"172,87,48,52","121,127,53,59;193,60,43,44;347,70,43,47"
652,1,3,"171,87,48,53","123,127,51,58;193,59,43,45;347,70,43,47"
653,1,3,"172,88,47,52","119,126,53,58;193,59,43,45;346,69,43,48"
654,1,3,"172,89,47,52","119,126,53,58;194,58,43,45;346,69,43,47"
655,1,3,"173,90,47,52","119,125,53,59;194,58,42,45;345,69,43,47"
656,1,3,"174,91,46,51","118,125,53,59;194,58,43,45;345,69,43,46"
657,1,3,"174,91,46,51","115,125,54,60;194,58,43,45;345,69,42,46"
658,1,4,"174,92,46,50","304,98,50,54;113,125,55,61;194,58,43,45;344,69,43,46"
659,1,3,"174,92,46,50","304,98,51,55;194,58,44,45;344,68,42,47"
660,1,4,"174,93,46,51","376,84,40,44;304,98,50,54;195,57,43,46;344,68,42,47"
661,1,3,"174,93,46,51","304,98,49,54;195,57,43,46;343,68,43,47"
662,1,3,"175,93,45,51","304,98,48,53;195,57,43,45;343,68,43,47"
663,1,3,"175,94,45,50","303,99,49,52;195,56,43,45;342,67,43,47"
664,1,3,"176,95,45,49","303,99,49,52;195,56,43,46;342,67,43,48"
665,1,3,"176,95,45,49","303,99,48,52;196,56,43,45;342,67,43,47"
666,1,3,"176,95,45,49","303,99,48,52;196,56,43,45;342,67,43,46"
667,1,3,"176,95,45,49","303,99,48,52;196,56,44,45;341,66,44,47"
668,1,3,"176,95,45,49","303,99,48,52;196,56,44,46;341,66,43,47"
669,1,3,"177,95,44,49","303,98,48,53;196,56,44,46;341,65,43,47"
670,1,3,"177,95,45,49","303,98,48,53;196,55,44,46;341,65,43,47"
671,1,3,"177,95,45,51","303,98,48,53;197,56,44,46;341,65,43,47"
672,1,3,"177,95,46,52","303,98,48,53;198,56,43,46;340,65,43,47"
673,0,3,,"303,98,48,52;198,57,43,45;339,65,44,48"
674,0,3,,"303,98,48,52;199,57,43,46;339,64,44,48"
675,0,3,,"303,98,48,53;200,57,42,46;339,64,44,47"
676,0,3,,"303,98,48,53;201,58,42,45;339,64,44,47"
677,0,3,,"303,98,49,53;202,58,41,45;339,64,44,47"
678,0,3,,"303,98,49,53;202,59,42,45;338,64,45,48"
679,0,2,,"303,98,49,53;338,64,45,48"
680,0,2,,"302,99,50,52;338,64,44,48"
681,0,2,,"303,99,49,52;338,64,44,48"
682,0,2,,"302,99,49,52;338,64,44,48"
683,0,2,,"302,99,50,53;338,65,44,47"
684,0,1,,"338,65,44,47"
685,0,1,,"337,65,44,48"
686,0,1,,"337,65,44,48"
687,0,2,,"373,83,41,44;337,66,44,47"
688,0,2,,"372,82,42,45;337,66,44,48"
689,0,2,,"373,82,41,45;336,66,44,48"
690,0,2,,"372,82,42,45;336,67,44,47"
691,0,2,,"372,81,42,46;336,67,44,48"
692,0,2,,"372,81,42,46;336,68,44,47"
693,0,2,,"302,104,50,52;336,68,44,48"
694,0,2,,"302,104,50,53;336,68,44,48"
695,1,2,"335,45,36,41","302,105,50,52;336,69,44,48"
696,1,2,"335,45,37,42","302,105,50,53;336,69,44,49"
697,1,3,"335,44,38,43","373,83,41,45;302,106,50,53;336,70,44,48"
698,1,2,"335,44,38,43","373,83,41,45;336,71,43,47"
699,1,2,"335,44,38,42","373,84,41,44;336,71,43,47"
700,1,2,"335,44,37,42","373,84,41,45;336,71,43,48"
701,1,2,"335,45,37,40","374,85,40,44;336,72,43,47"
702,1,2,"335,45,37,41","373,85,40,44;336,72,43,47"
703,2,2,"55,130,57,61;335,44,37,42","373,85,40,44;336,72,43,47"
704,2,2,"54,129,56,61;335,45,37,41","373,86,40,44;336,72,44,48"
705,2,2,"54,128,56,61;335,45,37,41","373,86,40,44;336,72,43,48"
706,2,2,"52,128,55,60;336,45,36,41","373,87,40,43;337,72,43,48"
707,2,2,"50,127,55,60;336,45,36,40","373,87,41,44;337,72,43,47"
708,2,2,"48,125,56,63;336,46,36,39","373,88,41,44;337,72,43,47"
709,1,1,"47,125,55,62","374,88,40,44"
710,1,1,"45,125,55,62","374,87,40,44"
711,1,1,"44,125,55,61","374,87,40,44"
712,1,1,"43,125,55,62","374,88,40,43"
713,1,1,"41,124,56,63","375,88,40,42"
714,1,1,"39,124,57,64","375,88,40,42"
715,1,0,"38,125,56,63",
716,1,0,"37,126,55,62",
717,1,0,"35,127,56,63",
718,1,0,"34,128,55,62",
719,1,0,"32,128,56,62",
720,1,0,"31,128,56,63",
721,1,0,"30,129,55,62",
722,1,0,"28,129,56,63",
723,1,0,"27,130,56,64",
724,1,0,"26,131,56,63",
725,1,0,"25,132,55,63",
726,1,0,"24,132,56,63",
727,2,0,"125,120,49,56;23,133,55,63",
728,2,0,"125,120,49,57;22,134,56,63",
729,2,0,"124,119,50,58;21,135,56,63",
730,2,0,"124,119,50,57;18,135,57,64",
731,2,0,"123,119,50,57;17,136,56,64",
732,2,0,"122,118,51,58;16,137,57,63",
733,3,0,"156,101,46,50;122,118,51,58;15,137,56,63",
734,3,0,"154,101,47,51;122,118,51,58;13,137,57,63",
735,3,0,"153,101,48,51;122,118,51,58;13,137,57,63",
736,3,0,"152,100,48,51;121,118,51,58;12,137,56,63",
737,3,0,"152,100,48,51;121,118,51,57;11,137,56,63",
738,4,0,"155,56,39,42;151,100,48,51;120,118,52,57;10,138,56,62",
739,4,0,"155,56,39,42;150,100,49,53;120,117,51,58;9,137,56,63",
740,4,0,"155,56,39,43;149,99,49,53;120,117,51,57;8,137,56,63",
741,3,0,"148,99,50,53;120,117,51,57;7,137,56,62",
742,3,0,"147,98,50,54;120,117,50,57;6,137,56,62",
743,3,0,"146,97,51,55;119,118,51,56;4,137,56,63",
744,3,0,"146,97,50,56;119,117,50,57;3,136,57,64",
745,3,0,"145,96,51,57;119,117,50,57;2,136,57,63",
746,3,0,"145,96,50,57;118,117,51,57;2,135,56,63",
747,3,0,"144,95,51,57;118,118,51,56;2,135,55,62",
748,3,0,"144,95,50,57;118,118,51,56;1,134,56,63",
749,3,0,"143,94,51,57;118,118,50,56;0,134,55,63",
750,4,0,"184,99,45,48;143,94,50,57;117,119,51,56;0,133,54,63",
751,4,0,"184,99,45,49;142,94,51,58;118,119,51,56;-1,132,54,63",
752,4,0,"184,100,45,48;141,93,52,59;118,120,50,56;-1,132,54,62",
753,4,0,"184,101,44,48;140,93,52,59;117,120,51,56;-1,131,53,63",
754,5,0,"154,57,38,42;183,101,45,48;139,93,53,59;117,120,50,57;-1,131,51,63",
755,5,0,"154,57,38,42;183,102,44,47;140,92,52,59;117,121,50,56;-1,130,50,63",
756,5,0,"153,57,39,42;183,102,44,47;138,92,54,62;116,121,51,57;-1,129,49,64",
757,5,0,"153,57,39,42;183,102,43,47;138,92,54,61;116,122,50,56;-1,129,47,62",
758,5,0,"153,57,39,42;182,103,44,47;138,92,54,61;116,124,50,55;-1,127,47,63",
759,5,0,"153,56,39,43;182,103,44,47;138,92,53,60;115,124,50,56;-1,127,46,63",
760,5,0,"154,56,38,43;182,103,44,47;139,92,52,58;115,125,49,56;-1,127,45,63",
761,5,0,"153,56,39,43;181,103,44,47;138,93,52,58;115,125,50,56;-1,126,44,64",
762,5,0,"153,56,39,43;181,103,44,47;138,94,52,57;114,126,50,55;-1,126,43,64",
763,5,0,"153,56,39,43;180,103,44,48;138,94,51,57;115,126,50,56;-1,126,42,65",
764,5,0,"153,56,39,43;180,103,44,48;138,95,51,56;114,127,50,56;-1,125,41,66",
